Origin,Distance_Result
6924400,0.035858
6924793,0.131084
6924942,0.113481
6925777,0.099058
6926449,0.198785
6926686,0.110179
6927027,0.278625
6929738,0.301447
6930780,0.351945
6933326,0.117451
6933582,0.212077
6934249,0.089006
6934770,0.235166
6936794,0.238463
6936903,0.111087
6937480,0.184517
6937871,0.139502
6937897,0.254842
6938378,0.157985
6938827,0.354618
6939024,0.15568
6939175,0.141005
6939597,0.028199
6939638,0.026066
6939668,0.177299
6939719,0.208074
6939758,0.205608
6939859,0.124998
6940108,0.221188
6941601,0.034569
6942211,0.165537
6944665,0.105104
6946479,0.145134
6947017,0.056674
6947196,0.160997
6947477,0.090551
6948161,0.062741
6948441,0.079622
6949104,0.30203
6949526,0.058224
6949554,0.074057
6950074,0.37473
6950477,0.090137
6950807,0.148637
6952302,0.226972
6953013,0.038905
6954288,0.095451
6955143,0.099808
6955782,0.190554
6956358,0.088907
6956731,0.046015
6956956,0.094846
6957168,0.345538
6957272,0.129451
6957328,0.109822
6958652,0.304962
6958924,0.197985
6959212,0.338311
6965441,0.169291
6965529,0.165647
6966936,0.081538
6966985,0.129461
6967201,0.126804
6967305,0.243952
6967861,0.416854
6968488,0.370266
6968520,0.659881
6968737,0.073368
6969011,0.295693
6969425,0.189877
6969473,0.119332
6970005,0.197068
6970372,0.224423
6970776,0.207761
6970965,0.255043
6971141,0.294017
6971348,0.196815
6971639,0.267498
6971750,0.293761
6971871,0.273818
6972046,0.167108
6972089,0.236487
6972192,0.24286
6972271,0.072057
6972534,0.160631
6972554,0.228505
6972673,0.446189
6973011,0.143224
6973159,0.182862
6973286,0.478503
6973292,0.469147
6973463,0.546163
6973598,0.238626
6974249,0.148112
6974728,0.193015
6974801,0.129263
6975129,0.071286
6976045,0.08299
6977204,0.138962
6982174,0.239276
6985434,0.220317
6985888,0.241646
6987811,0.324132
6988265,0.110165
6988793,0.296096
6988794,0.193414
6988905,0.165432
6989258,0.29534
6989436,0.166796
6990524,0.197615
6991749,0.195302
6991910,0.038521
6992300,0.188085
6992310,0.193112
6992831,0.172715
6992939,0.100444
6992973,0.076818
6993265,0.328335
6994064,0.222285
6994259,0.234311
6999056,0.000555
7001872,0.087787
7002139,0.152097
7002250,0.41407
7002269,0.131307
7002406,0.039078
7002884,0.318855
7002915,0.129656
7003507,0.287035
7003697,0.157162
7003788,0.143935
7004408,0.109208
7006151,0.09382
7006494,0.314865
7009152,0.118746
7010135,0.177044
7010681,0.159034
7015831,0.307623
7017768,0.058201
7018619,0.202774
7019122,0.504956
7019534,0.119628
7020266,0.207398
7020776,0.248462
7021346,0.166598
7023033,0.316462
7023437,0.058625
7023583,0.144874
7023636,0.150356
7023739,0.250601
7023818,0.129273
7024079,0.061905
7024138,0.107089
7024303,0.107391
7024342,0.277396
7024474,0.110992
7024538,0.04663
7024774,0.358228
7024778,0.244191
7025026,0.161046
7025693,0.149197
7026258,0.134583
7028199,0.264548
7031803,0.184279
7032396,0.286287
7032855,0.111501
7032930,0.226222
7033271,0.218813
7034609,0.266621
7034787,0.046936
7034953,0.187457
7035051,0.149172
7035513,0.382414
7035579,0.177911
7036079,0.375831
7036285,0.391679
7036290,0.247337
7036435,0.189893
7037537,0.57756
7037585,0.125268
7037791,0.520085
7037918,1.068454
7037999,0.321877
7038801,0.181777
7041968,0.127393
7043746,0.029937
7043817,0.246086
7047076,0.196369
7047329,0.187561
7047808,0.019501
7048195,0.072257
7048331,0.281299
7048398,0.029517
7048418,0.22876
7048508,0.210082
7048518,0.285936
7050316,0.056088
7050731,0.194775
7051619,0.055941
7052026,0.05368
7053353,0.294305
7053496,0.067326
7053502,0.134884
7053815,0.334337
7054267,0.267334
7054405,0.116537
7054468,0.460635
7054585,0.132264
7054797,2.244499
7054824,0.105699
7059663,0.077116
7061944,0.113244
7062446,0.157255
7062987,0.269158
7063158,0.096331
7063407,0.186666
7064148,0.105047
7064199,0.250492
7064935,0.281034
7065307,0.09391
7065653,0.308774
7065748,0.472027
7066122,0.170507
7066414,0.055729
7067406,0.136419
7069743,0.134601
7070287,0.209374
7070947,0.145515
7071657,0.229503
7071672,0.210888
7071677,0.195442
7072245,0.533689
7072541,0.31697
7073418,0.234945
7073436,0.236545
7074232,0.216444
7074488,0.26645
7074504,0.274251
7074961,0.147345
7075103,0.097212
7075449,0.318988
7082866,0.230726
7083264,0.253917
7084130,0.174677
7084621,0.207681
7086310,0.149868
7086331,0.124433
7086539,0.124455
7087255,0.146049
7087528,0.361087
7087549,0.403634
7087752,0.065341
7089310,0.64955
7089639,0.376998
7090264,0.285923
7090512,0.19317
7091014,0.095524
7091125,0.039524
7091390,0.064964
7091660,0.037237
7092505,0.49685
7092618,0.215372
7093122,0.11096
7093920,0.297115
7093979,0.137379
7094110,0.251749
7094112,0.100341
7094262,0.01766
7094462,0.18348
7094539,0.068614
7094619,0.140242
7094976,0.125073
7095125,0.075969
7095426,0.017844
7095534,0.338311
7095708,0.266069
7095783,0.151335
7095888,0.437221
7101296,0.108531
7101822,0.259723
7105709,0.050587
7105865,0.163421
7106154,0.11217
7108992,0.08172
7110657,0.109081
7111050,0.332479
7111775,0.142948
7112684,0.092657
7113258,0.214681
7113393,0.081528
7114665,0.32877
7116034,0.063885
7116071,0.121545
7116273,0.231923
7116654,0.115765
7116799,1.152208
7116864,0.055233
7122067,0.05784
7122588,0.059376
7124028,0.107886
7124926,0.166811
7125107,1.482928
7125323,0.179203
7125699,0.211871
7126110,0.326116
7126996,0.083489
7127458,0.423857
7127600,0.144256
7127684,0.161845
7128293,0.241424
7129972,0.153462
7131007,0.275474
7132520,0.174068
7132891,0.213658
7133306,0.181216
7133488,0.210498
7134343,0.128373
7134550,0.081963
7140625,0.208323
7141549,0.20793
7142734,0.336403
7143587,0.06094
7144379,0.110632
7144807,2.104776
7148121,3.30977
7149408,0.068889
7149452,0.15265
7149710,0.094357
7151565,0.264897
7153138,0.286821
7155442,0.097512
7158408,0.057914
7158417,0.127267
7159258,0.242285
7160363,0.033707
7160545,0.592046
7161189,0.160608
7162435,0.082078
7170149,0.217177
7172107,0.23075
7173864,0.123392
7174067,0.009751
7174361,0.121028
7174695,0.126476
7175595,0.437596
7176975,0.127528
7177666,0.296048
7177958,0.122421
7178887,0.378504
7179646,0.061319
7180015,0.193368
7180335,0.122802
7181422,0.231222
7192809,0.030562
7193201,0.16895
7193370,0.289121
7194042,0.252239
7194138,0.133987
7194538,0.200121
7194972,0.186742
7195202,0.093496
7197915,0.155449
7198592,0.060319
7198878,0.532858
7199049,0.230727
7199258,0.047546
7199464,0.099567
7201169,0.023785
7201615,0.126095
7202170,0.191413
7202368,0.484991
7202612,0.288093
7203943,0.530105
7204443,0.208797
7204547,0.061022
7204721,0.281133
7205212,0.115838
7205456,0.304901
7205668,0.092279
7205861,0.321014
7205945,0.11877
7206060,0.242724
7206401,0.102248
7206568,0.142301
7206579,0.146251
7206796,0.162131
7207594,0.032388
7208745,1.78948
7215836,0.178704
7216192,0.184295
7217351,0.587535
7218561,0.438264
7221239,0.10643
7221446,0.110043
7221712,0.067732
7222354,0.25059
7222833,0.185479
7224028,0.033909
7224086,0.100916
7224484,0.0787
7225366,0.113525
7226624,0.113522
7227235,0.184126
7227418,0.176011
7227435,0.07406
7228259,0.023488
7228397,0.201945
7230002,0.353393
7234538,0.004984
7237763,0.019045
7238041,0.099093
7238562,0.382047
7239527,0.098567
7239575,0.227938
7240002,0.220193
7240464,0.262586
7240563,0.050701
7240997,0.144402
7241020,0.157436
7243708,0.225162
7244171,0.184534
7244824,0.076927
7244923,0.164059
7245289,0.163778
7245876,0.073731
7246159,0.16809
7246609,0.106553
7246757,0.199163
7246903,0.623643
7247033,0.110275
7247763,0.118613
7254952,0.114938
7254986,0.171068
7255372,0.328522
7255577,0.157899
7256741,0.06112
7257163,0.014329
7257311,0.05872
7258306,0.043215
7258864,0.101558
7259369,0.093826
7259804,0.203064
7260012,0.49945
7261121,0.403619
7262068,0.139343
7262439,0.249421
7263899,0.057946
7264263,0.251845
7264471,0.097767
7264496,0.08071
7264560,0.092253
7264659,0.062416
7265079,0.290039
7265118,0.161827
7265249,0.264418
7265253,0.106814
7269771,0.107688
7271876,0.114227
7272453,0.157745
7272530,0.219912
7272680,0.214018
7274441,0.203532
7275122,0.145373
7275273,0.107704
7275655,0.40107
7276534,0.664007
7277102,0.328381
7277143,0.17483
7277180,0.007922
7277600,0.339948
7277878,0.287334
7278762,0.202144
7279583,0.230201
7279657,0.306325
7280322,0.327601
7286166,0.443105
7286324,0.21224
7288752,0.33563
7292825,0.165188
7292891,0.037916
7293506,0.155954
7294225,0.118319
7302762,0.113255
7304034,0.161605
7305718,0.193489
7306096,0.314356
7307027,0.208824
7307468,0.284867
7308118,0.261291
7308735,0.065136
7308927,0.161795
7309129,0.056503
7309427,0.248081
7309459,0.284199
7309633,0.14218
7310097,0.11933
7310330,0.17205
7310413,0.256855
7310835,0.137084
7311209,0.607239
7318332,0.134487
7319512,0.315202
7319582,0.327553
7319791,0.091281
7319856,0.298819
7320160,0.398945
7320353,0.1612
7320522,0.141384
7321054,0.094848
7322088,0.065633
7322656,0.287597
7323905,0.129346
7324746,0.226793
7324832,0.163238
7325230,0.256461
7325293,0.109188
7326871,0.218612
7327096,0.346988
7327782,0.238515
7327833,0.359098
7328260,0.157789
7328319,0.13665
7328712,0.032577
7328775,0.102168
7329781,0.114728
7330488,0.231144
7331070,3.015144
7331201,0.207711
7331835,0.228748
7331850,0.469443
7331958,0.113781
7332196,0.020232
7336085,0.265457
7338771,0.36376
7339716,0.232427
7339802,0.172969
7340318,0.245531
7340902,0.074175
7341077,0.261235
7341406,0.272456
7341983,0.186542
7342107,0.200604
7343048,0.146919
7344720,0.406437
7344761,0.161531
7345333,0.191128
7345443,0.132833
7346434,0.074955
7347350,0.00838
7347733,0.110882
7348008,0.238469
7348509,0.147675
7348959,0.115179
7349064,0.029203
7349256,0.282886
7349421,0.14918
7349633,0.461177
7350310,0.111212
7354701,0.313508
7355158,0.200437
7358093,0.173612
7358801,0.279788
7359313,0.183869
7359878,0.146797
7361434,0.306136
7361457,0.057361
7362840,0.117473
7363109,0.163994
7364008,0.317697
7364374,0.104347
7366831,0.195803
7367039,0.031773
7367165,0.095697
7367484,0.030201
7367913,0.057399
7368190,0.249192
7369427,0.112089
7369852,0.189227
7376952,0.185522
7378773,0.277723
7379929,0.064147
7380251,0.023138
7381038,0.223578
7381236,0.170788
7381893,0.374832
7382396,0.336103
7382573,0.179636
7382982,0.094673
7383380,0.033742
7383722,0.027403
7383804,0.348414
7385568,0.157854
7385651,0.05786
7385692,0.201758
7386119,0.106001
7386558,0.470558
7387862,0.022134
7387919,0.368108
7389120,0.309037
7389278,0.136298
7391230,0.452724
7394136,0.08642
7395202,0.209342
7396662,0.047733
7397237,0.375745
7397649,0.182298
7397699,0.108288
7398144,0.168608
7398163,0.223082
7398507,0.056277
7399036,0.175056
7399178,0.166879
7399449,0.370309
7399754,0.14229
7400486,0.268228
7400940,0.078673
7401048,0.182459
7402303,0.059323
7402608,0.220348
7403108,0.195761
7403161,0.0478
7403613,0.057538
7403721,0.016846
7404540,0.628555
7410868,0.074839
7411044,0.136693
7411421,0.216895
7411499,0.060862
7411733,0.301514
7415011,0.617271
7415905,0.374126
7417371,0.05661
7417444,0.140186
7417520,0.271708
7418754,0.138014
7418874,0.195506
7419040,0.151449
7419230,0.488318
7419334,0.318698
7419517,0.298303
7421930,0.117324
7426597,0.123278
7428365,0.027713
7428891,0.12605
7429161,0.248974
7431316,0.009731
7432146,0.323747
7433174,3.19978
7433796,0.217316
7434316,0.102742
7434420,0.134836
7435181,0.196353
7435223,0.103244
7435577,0.078959
7435882,0.053984
7435904,0.218318
7436186,0.164544
7437623,0.226695
7437824,0.122486
7438254,0.12798
7438743,0.743431
7439512,0.272022
7439572,0.076558
7448093,0.10804
7450047,0.143664
7451145,0.223131
7452987,0.380239
7453537,0.137044
7454378,0.357933
7454426,0.591411
7454585,0.197405
7454629,0.169242
7455580,0.027602
7455635,0.127436
7456166,0.26868
7456691,0.25255
7457099,0.110705
7457673,0.206339
7460009,0.078037
7460677,0.46097
7460748,0.204866
7460803,0.180862
7460924,0.233551
7460933,0.048945
7461611,0.327074
7461720,0.20835
7461910,0.55175
7462019,0.181372
7462108,0.159011
7470123,0.091061
7470216,0.114207
7471102,0.12602
7471859,0.067602
7471933,0.135594
7472465,0.066689
7472710,0.279817
7473810,0.136925
7473909,0.061615
7475079,0.115989
7475552,0.210666
7475708,0.275094
7478570,0.165024
7479520,0.131737
7480066,0.182154
7480520,0.036139
7480729,0.445678
7480795,0.258817
7482448,0.401861
7482767,0.057259
7482792,0.155716
7482821,0.059427
7482970,0.072278
7483034,0.077895
7483049,0.273089
7483853,0.129731
7483951,0.220069
7484548,0.450917
7491626,0.426798
7491713,0.039483
7492539,0.110811
7495477,0.409062
7495497,0.190625
7496211,0.074429
7496720,0.33573
7496824,0.112552
7497287,0.066305
7497370,0.080606
7498074,0.145642
7498271,0.217126
7498508,0.226931
7498981,0.191544
7499452,0.315687
7500030,0.364972
7500228,0.14233
7500270,0.167964
7500390,0.017983
7500571,0.383229
7500903,0.295565
7501154,0.06656
7501292,0.318668
7501668,0.057525
7501694,0.49681
7501794,0.204571
7502146,0.506153
7507877,0.164618
7508560,0.200873
7508742,0.078499
7509362,0.23945
7510415,0.21397
7510770,0.106991
7511452,0.249149
7511610,0.125528
7512240,0.097218
7512407,0.039065
7512811,0.031221
7512967,0.169667
7514135,0.308783
7515281,0.124797
7515694,0.077784
7516218,0.25018
7516992,0.008795
7517579,0.20458
7517614,0.078413
7518327,0.136512
7519160,0.145003
7524934,0.123722
7526715,0.142696
7528664,0.071904
7529231,0.063829
7531309,0.075165
7534543,0.254884
7535342,0.202551
7535450,0.066684
7535791,0.211561
7539610,0.239882
7541249,0.09791
7541444,0.475052
7542500,0.150843
7542840,0.073656
7543993,0.210811
7544709,0.161198
7545060,0.2302
7545168,0.152339
7545274,0.1193
7545750,0.046944
7545751,0.062395
7546039,0.05729
7546944,0.202841
7547439,0.085702
7547481,0.179201
7547536,0.136794
7547750,0.083266
7555283,0.173227
7555693,0.132091
7556153,0.127151
7556587,0.101136
7556669,0.052585
7556814,0.006563
7557546,0.397475
7559243,0.023287
7560291,0.176662
7560654,0.042673
7560658,0.500941
7560918,0.477285
7561257,0.391979
7561314,0.069746
7561432,0.312854
7561584,0.363462
7561686,0.251982
7561847,0.207676
7561953,0.147219
7562552,0.297464
7562611,0.21634
7563487,0.098675
7563493,1.323853
7563529,0.040645
7563717,0.313496
7570475,0.345373
7572103,0.048958
7572534,0.123802
7572637,0.194559
7573103,0.236572
7573221,0.117896
7573321,0.063658
7573430,0.15709
7574515,0.146795
7574757,0.344219
7575626,0.041505
7576910,0.221691
7577608,0.150613
7579573,0.13848
7580481,0.096588
7581611,0.230723
7581690,0.025144
7581727,0.051803
7582706,0.038418
7583507,0.060764
7583901,0.190296
7584885,0.09505
7590712,1.478992
7592433,0.266505
7593263,0.212475
7593556,0.243632
7593985,0.294306
7594252,0.180095
7596078,0.455075
7596341,0.139122
7597750,0.345001
7597951,0.309043
7599569,0.183292
7599621,0.0428
7599873,0.222384
7600297,0.14635
7601496,0.197198
7601870,0.351068
7602400,0.15256
7602426,0.197147
7602442,0.039857
7602826,0.064355
7603075,0.306513
7603389,0.085551
7603640,0.142087
7603716,0.156939
7604021,0.174932
7610785,0.018466
7611169,0.106514
7611764,0.061006
7612100,0.103318
7612456,0.136817
7615409,0.059829
7615496,1.038049
7615693,0.059792
7616651,0.133114
7617511,0.119472
7618832,0.088797
7619082,0.481036
7619996,0.279804
7620336,0.110235
7620355,0.293528
7620763,0.138398
7621629,0.122845
7621698,0.121257
7622042,0.144775
7627784,0.543602
7629563,0.23376
7629972,0.494781
7630422,0.143419
7631233,0.531152
7631585,0.150227
7632128,0.188895
7632166,0.156764
7632182,0.24513
7632731,0.1333
7632804,0.198511
7633154,0.222868
7633507,0.153466
7634327,0.352782
7636280,0.155232
7636474,0.044528
7636986,0.095168
7637047,0.038723
7637101,0.27704
7637112,0.209214
7637472,0.131772
7637901,0.145905
7638537,0.122632
7643399,0.430747
7643901,0.152539
7644203,0.217582
7644505,0.300838
7645359,0.036352
7646092,0.328146
7646751,0.207976
7646832,0.120868
7647268,0.337449
7647651,0.553639
7649693,0.079985
7651418,0.112019
7651459,0.09906
7651474,0.22344
7651547,0.089645
7652181,0.111582
7652877,0.094652
7652929,0.131154
7652936,0.274555
7654931,0.334324
7656308,0.278525
7657879,0.207757
7659042,0.128497
7660252,0.084233
7660853,0.143842
7661020,0.113461
7661218,0.206542
7661735,0.083126
7662160,0.179052
7662874,0.208488
7663043,0.207082
7663262,0.56314
7663730,0.178539
7664062,0.02657
7664066,0.19323
7664263,0.081446
7664343,0.05533
7664594,0.014625
7664692,0.302858
7664789,0.359047
7664863,0.178119
7664959,0.190029
7665230,0.091606
7665764,0.278586
7666157,0.403645
7669319,0.148505
7670562,0.346163
7673007,0.261586
7675781,0.416506
7675917,0.057018
7675994,0.022613
7676933,0.14231
7677565,0.339178
7677595,0.074219
7678187,0.30913
7678453,0.213877
7678743,0.852733
7679094,0.451745
7679236,1.235067
7679691,0.16605
7679697,0.122336
7679943,0.163692
7680504,0.017849
7680750,0.105901
7685764,0.047733
7686940,0.27971
7687937,0.326905
7688481,0.175745
7688839,0.104357
7689346,0.226301
7689495,0.209484
7689651,1.290672
7691534,0.185967
7692326,0.168819
7692660,0.46357
7692701,0.089292
7692870,0.083329
7693040,0.204721
7693124,0.240305
7693424,0.063221
7694064,0.053176
7694418,0.16716
7695043,0.031292
7695442,0.102233
7696314,0.110184
7696645,0.578936
7696654,0.110506
7696843,0.153113
7697161,0.082406
7697256,0.147325
7697425,0.348982
7697504,0.233106
7698593,0.337562
7698619,0.45584
7698722,0.413839
7699037,0.178771
7699156,0.24706
7699516,0.0787
7699542,0.259261
7699703,0.078601
7700054,0.092665
7700185,0.038769
7700741,0.153674
7707191,0.148375
7707274,0.09452
7708934,0.066726
7709293,0.182032
7710250,0.271324
7710442,0.551175
7710608,0.072932
7711161,0.289072
7711451,0.136698
7711899,0.120478
7712022,0.099946
7712750,0.117492
7713509,0.027438
7714405,0.169554
7714664,0.103654
7715342,0.342498
7715344,0.108288
7716148,0.247416
7716322,0.147605
7716489,0.395949
7717284,0.217026
7717598,0.085814
7717785,0.107481
7718452,0.157928
7718995,0.137253
7724031,0.03333
7724136,0.13251
7724865,0.250893
7725030,0.173593
7725042,0.166063
7725075,0.020611
7725197,0.153749
7725573,0.157874
7725825,0.357955
7726296,0.069374
7727061,0.181608
7727644,0.095648
7727798,0.173978
7728018,0.064163
7728262,0.259074
7728265,0.249588
7728553,0.096749
7728860,0.588246
7729804,0.348497
7730160,0.045585
7730865,0.289469
7731215,0.449501
7731348,0.067372
7733236,0.478942
7733241,0.062389
7733315,0.13231
7733651,0.062083
7733862,0.062479
7733896,0.129453
7734034,0.14217
7734176,0.109674
7734670,0.450288
7740527,0.089914
7741113,0.1431
7742287,1.737281
7742486,0.200816
7742889,0.157545
7743287,0.232373
7744239,0.090059
7744805,0.174213
7745375,0.349359
7745868,0.067913
7746285,0.117313
7746303,0.164904
7746872,0.140958
7747237,0.13721
7748044,0.138371
7748422,0.115514
7749069,0.243462
7749239,0.139705
7749367,0.077472
7749472,0.136517
7749763,0.25328
7749818,0.05792
7750936,0.105998
7754916,0.127762
7756711,0.253135
7757549,0.044437
7758577,0.103915
7760204,0.182142
7760406,0.157052
7760545,0.123102
7760808,0.008948
7761394,0.263039
7762201,0.174807
7762374,0.075914
7763203,0.252985
7763869,0.568315
7764285,0.151767
7764516,1.892084
7768661,0.129924
7769782,0.173833
7769946,0.16193
7770529,0.28269
7770735,0.308191
7771170,0.207552
7771351,0.027954
7771777,0.119775
