ID,LATITUDE,LONGITUDE,ZIP
17693,40.831390000,-73.940950000,10032
17747,40.683460000,-73.963740000,11238
18127,40.728280000,-73.988010000,10003
18152,40.768650000,-73.950580000,10021
18198,40.750380000,-73.903340000,11377
18590,40.693200000,-73.972670000,11205
18728,40.741380000,-74.001970000,10011
18764,40.711540000,-73.961120000,11211
19159,40.829150000,-73.951360000,10031
19169,40.718510000,-73.988920000,10002
19282,40.654010000,-73.963230000,11226
19319,40.711400000,-73.987940000,10002
19601,40.697230000,-73.992680000,11201
19812,40.718330000,-73.957480000,11211
20299,40.723340000,-73.984400000,10009
20300,40.729120000,-73.980570000,10009
20611,40.711560000,-73.962180000,11211
20724,40.700320000,-73.938300000,11206
20734,40.682330000,-73.972610000,11217
20755,40.686340000,-73.966000000,11238
20853,40.680350000,-73.971620000,11217
20913,40.709840000,-73.957750000,11211
21293,40.700930000,-73.926090000,11237
21456,40.797640000,-73.961770000,10025
21644,40.828030000,-73.947310000,10031
21794,40.740080000,-74.002710000,10011
22911,40.684130000,-73.923570000,11233
22918,40.822790000,-73.951390000,10031
23135,40.679670000,-74.001540000,11231
23501,40.839270000,-73.942810000,10032
23686,40.730960000,-74.003190000,10014
24143,40.713320000,-73.941770000,11211
24285,40.669410000,-73.981090000,11215
25235,40.683730000,-73.923770000,11233
25406,40.714590000,-73.948440000,11211
25696,40.809200000,-73.944210000,10027
26012,40.681570000,-73.989890000,11231
26362,40.755270000,-73.992910000,10018
26520,40.686980000,-73.965720000,11238
26559,40.728800000,-73.981920000,10009
26785,40.668530000,-73.989120000,11215
26933,40.725400000,-73.981570000,10009
26954,40.742940000,-73.980090000,10016
26969,40.719420000,-73.957480000,11211
27006,40.778230000,-73.976370000,10023
27385,40.725550000,-73.979650000,10009
27531,40.668310000,-73.986040000,11215
27644,40.827540000,-73.949190000,10031
27659,40.664990000,-73.979250000,11215
27759,40.778420000,-73.975560000,10023
27883,40.722450000,-73.985270000,10009
28321,40.655930000,-73.960530000,11226
28396,40.719230000,-73.964680000,11211
28907,40.778000000,-73.948220000,10128
29012,40.858790000,-73.931280000,10040
29013,40.683320000,-73.954700000,11216
29455,40.816180000,-73.948940000,10027
29628,40.684140000,-73.963510000,11238
29683,40.723920000,-73.991430000,10003
30031,40.734940000,-73.950300000,11222
30927,40.713410000,-73.988560000,10002
31130,40.767540000,-73.983990000,10019
31555,40.734420000,-74.003030000,10014
31902,40.631880000,-73.932480000,11234
31994,40.687300000,-73.963400000,11238
32023,40.682960000,-73.936620000,11233
32037,40.686300000,-73.967650000,11238
32100,40.734090000,-73.953480000,11222
32289,40.715610000,-73.948350000,11211
32331,40.685700000,-73.991830000,11201
32363,40.740280000,-73.831680000,11367
32965,40.682810000,-73.935240000,11233
32969,40.715960000,-73.939380000,11211
33009,40.714920000,-73.959350000,11211
33014,40.723540000,-73.982950000,10009
33223,40.711650000,-73.960870000,11211
34760,40.691010000,-73.973120000,11205
35526,40.734740000,-74.001010000,10014
36121,40.673860000,-73.966410000,11238
36133,40.715360000,-73.960570000,11211
36442,40.674100000,-73.965950000,11238
36647,40.792950000,-73.939970000,10029
36703,40.732260000,-74.004010000,10014
36934,40.713630000,-73.963980000,11211
38638,40.777110000,-73.952700000,10028
38663,40.685590000,-73.980940000,11217
39267,40.774560000,-73.953230000,10028
39282,40.710880000,-73.950550000,11206
39593,40.745590000,-73.923130000,11104
39704,40.683060000,-73.946590000,11216
40039,40.702070000,-73.985710000,11201
40453,40.761230000,-73.964200000,10022
41348,40.668580000,-73.990830000,11215
41513,40.827040000,-73.949070000,10031
42580,40.688430000,-73.964080000,11238
42729,40.678300000,-74.001350000,11231
42882,40.645240000,-74.080880000,10301
43957,40.706410000,-73.917650000,11237
44096,40.832320000,-73.931840000,10452
44161,40.710450000,-73.967700000,11211
44212,40.725180000,-73.980340000,10009
44221,40.706660000,-74.013740000,10006
44229,40.690980000,-73.971130000,11205
44288,40.737560000,-74.004050000,10014
44506,40.815260000,-73.947910000,10027
45393,40.734230000,-74.004600000,10014
45542,40.823740000,-73.937300000,10039
45556,40.688630000,-73.976910000,11217
45910,40.703820000,-73.897970000,11385
45936,40.805490000,-73.959240000,10025
45940,40.716270000,-73.958700000,11211
46544,40.679940000,-73.978630000,11217
46723,40.679920000,-73.947500000,11216
46911,40.678680000,-73.973070000,11217
47199,40.768340000,-73.953340000,10021
47362,40.682370000,-73.941500000,11216
47370,40.740310000,-73.999990000,10011
47926,40.763070000,-73.996650000,10036
48719,40.718820000,-73.988520000,10002
50447,40.669300000,-73.988040000,11215
51438,40.773330000,-73.951990000,10075
51485,40.723190000,-73.992010000,10002
51572,40.748590000,-73.996710000,10001
51850,40.672520000,-73.765970000,11434
53137,40.762440000,-73.992710000,10036
53196,40.695460000,-73.935030000,11206
53469,40.717220000,-73.878560000,11379
53470,40.702340000,-73.898160000,11385
53477,40.715460000,-73.878540000,11379
54158,40.719500000,-73.959760000,11211
54453,40.765480000,-73.984740000,10019
54466,40.802340000,-73.956030000,10026
54508,40.678700000,-73.972620000,11217
54544,40.810350000,-73.945980000,10027
54626,40.830750000,-73.930580000,10452
54860,40.799580000,-73.942750000,10035
55467,40.716250000,-73.938450000,11211
55498,40.682900000,-73.935490000,11233
55668,40.727730000,-73.991340000,10003
55737,40.728610000,-74.004900000,10014
55959,40.709790000,-73.951620000,11211
55982,40.686560000,-73.975250000,11217
56467,40.727520000,-73.984320000,10009
56525,40.729000000,-73.958290000,11222
56859,40.812190000,-73.944990000,10027
57166,40.771850000,-73.905020000,11105
57297,40.689260000,-73.993860000,11201
57468,40.728210000,-73.987010000,10003
57618,40.767200000,-73.985080000,10019
57740,40.730120000,-73.990530000,10003
57754,40.740300000,-73.984980000,10010
57874,40.809310000,-73.943430000,10027
58059,40.825100000,-73.942870000,10031
58062,40.658500000,-73.983970000,11215
58467,40.761930000,-73.950100000,10044
59014,40.720520000,-73.985890000,10002
59121,40.704110000,-73.899340000,11385
59642,40.734010000,-73.959670000,11222
59709,40.717560000,-73.995030000,10002
59855,40.758900000,-73.969910000,10022
60164,40.720030000,-74.002620000,10013
60457,40.731940000,-73.994740000,10003
60611,40.791630000,-73.945730000,10029
60666,40.811800000,-73.944340000,10027
60673,40.815830000,-73.947070000,10030
60680,40.726540000,-73.980490000,10009
60794,40.800210000,-73.960710000,10025
60948,40.809420000,-73.939360000,10037
61167,40.719610000,-73.995400000,10013
61224,40.743580000,-74.000270000,10011
61406,40.803350000,-73.957500000,10026
61492,40.714450000,-73.990800000,10002
61509,40.757490000,-73.968970000,10022
62095,40.644460000,-73.950300000,11226
62427,40.726800000,-73.990790000,10003
62430,40.688000000,-73.917100000,11221
62452,40.635360000,-74.085370000,10301
62461,40.636270000,-74.085430000,10301
62787,40.635180000,-74.085460000,10301
62891,40.724770000,-73.981610000,10009
62903,40.742380000,-73.995670000,10011
62925,40.729450000,-73.955110000,11222
63299,40.707630000,-73.951770000,11211
63320,40.634810000,-74.085190000,10301
63360,40.753840000,-73.914330000,11103
63546,40.641060000,-73.974260000,11218
63573,40.667930000,-73.983270000,11215
63588,40.813090000,-73.855140000,10473
63610,40.880570000,-73.835720000,10475
63657,40.682360000,-73.943140000,11216
63693,40.721850000,-73.982460000,10009
63719,40.685030000,-73.953850000,11216
63913,40.866480000,-73.926300000,10034
64000,40.706900000,-73.954670000,11211
64015,40.728070000,-73.985940000,10003
64107,40.677800000,-73.943390000,11216
64277,40.683170000,-73.947010000,11216
64314,40.676100000,-73.952900000,11216
64365,40.675860000,-73.951550000,11216
64707,40.717020000,-73.998110000,10013
64837,40.723210000,-73.981570000,10009
65019,40.779560000,-73.980980000,10023
65268,40.682760000,-73.952640000,11216
65556,40.713680000,-73.962600000,11211
65562,40.729560000,-73.981580000,10009
65615,40.710690000,-73.951750000,11211
65660,40.708630000,-73.946410000,11206
65813,40.828880000,-73.943070000,10031
65834,40.673190000,-73.973230000,11215
66008,40.678460000,-73.994430000,11231
66026,40.671500000,-73.948080000,11216
66251,40.726810000,-73.985340000,10009
66275,40.719040000,-73.993920000,10002
66451,40.710310000,-73.958300000,11211
66718,40.813220000,-73.953060000,10027
66741,40.677320000,-73.982250000,11217
66974,40.680760000,-73.989600000,11231
67288,40.796030000,-73.949030000,10029
67299,40.714920000,-73.962820000,11211
67397,40.803930000,-73.958380000,10025
68099,40.800820000,-73.965200000,10025
68305,40.829760000,-73.948670000,10031
68403,40.683000000,-73.919810000,11233
68735,40.789710000,-73.972900000,10024
68765,40.678170000,-73.994950000,11231
68900,40.731190000,-73.955780000,11222
68974,40.719430000,-73.996270000,10013
69894,40.780000000,-73.982490000,10023
69921,40.705140000,-73.919220000,11237
70095,40.867130000,-73.928110000,10034
70128,40.731980000,-73.988810000,10003
70609,40.725420000,-73.979860000,10009
71010,40.834940000,-73.938690000,10032
71248,40.716590000,-73.989450000,10002
71366,40.729660000,-74.002430000,10014
71384,40.728980000,-73.955520000,11222
71812,40.872070000,-73.901930000,10468
72190,40.777280000,-73.978180000,10023
72265,40.726460000,-73.953410000,11222
74073,40.710150000,-73.961010000,11211
74240,40.719030000,-73.959700000,11211
74333,40.808920000,-73.939850000,10035
74404,40.802760000,-73.956700000,10026
74680,40.776350000,-73.934260000,11102
74860,40.724880000,-73.950180000,11222
75193,40.713980000,-73.957630000,11211
75635,40.718760000,-73.983940000,10002
76761,40.665520000,-73.990190000,11215
77765,40.737490000,-73.952920000,11222
77936,40.762480000,-73.991300000,10036
78919,40.686740000,-73.988760000,11201
79067,40.684800000,-73.962190000,11238
79782,40.705160000,-73.954550000,11211
80493,40.723290000,-73.984860000,10009
80684,40.737760000,-73.953270000,11222
80700,40.737380000,-73.954820000,11222
80924,40.675420000,-73.981420000,11215
81739,40.738420000,-73.953120000,11222
82549,40.692600000,-73.998320000,11201
82550,40.694410000,-73.997710000,11201
82638,40.723990000,-73.983740000,10009
82928,40.682400000,-73.946150000,11216
83243,40.689490000,-73.917080000,11221
83446,40.688190000,-73.972580000,11205
83722,40.720500000,-73.960150000,11211
83847,40.724510000,-73.980940000,10009
84010,40.738130000,-73.953940000,11222
84059,40.675910000,-73.947150000,11216
84659,40.728430000,-73.988950000,10003
84905,40.712710000,-73.997760000,10038
85094,40.669660000,-73.947350000,11213
86215,40.719650000,-73.987660000,10002
89427,40.686130000,-73.965360000,11238
89621,40.680480000,-73.949110000,11216
93313,40.683140000,-73.939630000,11216
94035,40.759610000,-73.911170000,11103
94209,40.674730000,-73.944940000,11213
94477,40.693050000,-73.931850000,11221
94783,40.671740000,-73.956630000,11216
95747,40.710550000,-73.950980000,11206
95883,40.694650000,-73.954580000,11205
96471,40.684130000,-73.965420000,11238
98330,40.738770000,-73.977070000,10016
98663,40.748930000,-73.995440000,10001
99070,40.794060000,-73.941020000,10029
99085,40.687950000,-73.973320000,11217
100002,40.852950000,-73.933610000,10033
100184,40.724130000,-73.761330000,11427
100186,40.669180000,-73.991870000,11215
101053,40.711250000,-73.956130000,11211
102995,40.785580000,-73.969600000,10024
103161,40.715770000,-73.960530000,11211
103311,40.738610000,-73.954850000,11222
103806,40.725770000,-73.987450000,10003
105469,40.586150000,-73.812450000,11693
105510,40.670860000,-73.948720000,11216
106363,40.827730000,-73.952310000,10031
106647,40.685050000,-73.956840000,11238
107630,40.729110000,-73.954930000,11222
107895,40.779440000,-73.985670000,10023
110739,40.745030000,-73.988760000,10001
112100,40.675390000,-73.960930000,11238
112304,40.805400000,-73.951890000,10026
112359,40.784910000,-73.950800000,10128
112435,40.690880000,-73.973070000,11205
113265,40.675550000,-73.950570000,11216
113945,40.758350000,-73.991930000,10036
114123,40.665270000,-73.988600000,11215
114229,40.718950000,-73.994340000,10002
114969,40.755790000,-73.966990000,10022
115535,40.823990000,-73.953280000,10031
115678,40.818220000,-73.940950000,10030
115748,40.764340000,-73.921320000,11102
116940,40.677050000,-73.949250000,11216
117425,40.692630000,-73.994380000,11201
118061,40.684480000,-73.927470000,11233
118430,40.744120000,-74.002080000,10011
118680,40.730670000,-73.987020000,10003
120362,40.706650000,-73.940610000,11206
121687,40.720630000,-73.959520000,11211
121861,40.676440000,-73.980820000,11215
123784,40.804810000,-73.947940000,10027
125053,40.725330000,-73.991430000,10003
125163,40.685690000,-73.930380000,11221
125594,40.643020000,-73.972550000,11218
126443,40.729390000,-73.988570000,10003
126816,40.799180000,-73.966070000,10025
127387,40.668620000,-73.992600000,11215
128975,40.813330000,-73.944530000,10030
131154,40.724730000,-73.951990000,11222
132516,40.709250000,-73.852620000,11375
132570,40.732150000,-74.009220000,10014
132695,40.711090000,-73.943320000,11211
133025,40.746300000,-73.979260000,10016
134934,40.718230000,-73.958490000,11211
135393,40.651000000,-73.948860000,11226
135465,40.686260000,-73.975980000,11217
135706,40.744880000,-74.001000000,10011
136493,40.676320000,-73.976160000,11217
138216,40.722120000,-73.942540000,11222
139624,40.674560000,-73.951510000,11216
140133,40.713630000,-73.960190000,11211
140425,40.675500000,-73.958780000,11238
140973,40.722740000,-73.975810000,10009
141154,40.685800000,-73.982800000,11217
141335,40.675350000,-73.976540000,11217
141890,40.722550000,-73.993460000,10012
141984,40.720940000,-73.997060000,10012
142069,40.724850000,-73.978130000,10009
144087,40.804730000,-73.953200000,10026
144148,40.722170000,-73.984190000,10009
145064,40.719430000,-73.956500000,11211
145188,40.742490000,-74.003290000,10011
145994,40.792640000,-73.972940000,10025
146754,40.657490000,-73.976750000,11215
147586,40.804740000,-73.946880000,10027
148201,40.728310000,-74.001770000,10012
148259,40.715410000,-73.941440000,11211
148825,40.797650000,-73.962450000,10025
149287,40.785080000,-73.953320000,10128
149777,40.897470000,-73.863900000,10470
150804,40.720080000,-73.984040000,10002
151199,40.757250000,-73.910980000,11377
151478,40.710200000,-73.944950000,11206
152071,40.673590000,-73.979040000,11215
152078,40.726740000,-73.978200000,10009
152259,40.811560000,-73.945710000,10027
152263,40.804970000,-73.950160000,10026
152520,40.738500000,-73.918060000,11377
153405,40.729370000,-73.956710000,11222
153780,40.725870000,-73.984380000,10009
154934,40.824260000,-73.946300000,10031
155296,40.716240000,-73.962720000,11211
157673,40.681010000,-73.940810000,11216
158061,40.686690000,-73.919890000,11221
158176,40.715340000,-73.959140000,11211
158290,40.682880000,-73.960240000,11238
158913,40.724890000,-73.954940000,11222
158955,40.708670000,-73.942840000,11206
159749,40.679630000,-73.939080000,11213
159815,40.679800000,-73.939080000,11213
159913,40.743460000,-73.998820000,10011
160609,40.777240000,-73.981090000,10023
160994,40.729720000,-73.979950000,10009
161366,40.741020000,-73.916810000,11377
161394,40.713090000,-73.941280000,11211
161996,40.830960000,-73.946330000,10031
162493,40.713230000,-73.957450000,11211
162508,40.672120000,-73.950600000,11216
163627,40.710230000,-73.966650000,11211
163809,40.805230000,-73.951390000,10026
163814,40.726360000,-73.989170000,10003
163836,40.721850000,-73.939560000,11222
164989,40.723510000,-73.996830000,10012
165080,40.680900000,-73.992330000,11231
165461,40.805250000,-73.959160000,10025
165824,40.740000000,-73.919010000,11377
166006,40.800060000,-73.960490000,10025
166172,40.702830000,-73.921310000,11237
166541,40.844680000,-73.943030000,10032
166983,40.682520000,-73.996190000,11231
167013,40.743420000,-73.994830000,10011
167017,40.678530000,-73.980890000,11217
167222,40.678800000,-73.976430000,11217
167482,40.778860000,-73.980420000,10023
168084,40.725780000,-73.978790000,10009
168123,40.660850000,-73.985370000,11215
168546,40.801130000,-73.945030000,10035
168810,40.785690000,-73.975810000,10024
169002,40.824110000,-73.949340000,10031
169152,40.681310000,-73.953320000,11216
169306,40.858110000,-73.906750000,10453
169464,40.706670000,-73.965240000,11211
169483,40.604520000,-73.971030000,11223
170420,40.793200000,-73.940070000,10029
170761,40.687680000,-73.976110000,11217
171776,40.802240000,-73.945580000,10026
172700,40.714730000,-73.988420000,10002
172870,40.805180000,-73.953590000,10026
173072,40.808270000,-73.953290000,10027
173151,40.729010000,-73.958120000,11222
173742,40.734760000,-73.984520000,10003
174527,40.690550000,-73.923570000,11221
174966,40.773500000,-73.986970000,10023
176135,40.675050000,-73.959690000,11238
176653,40.729740000,-73.982010000,10009
176962,40.709250000,-73.954250000,11211
177421,40.723150000,-73.952260000,11222
177495,40.739390000,-73.996120000,10011
177606,40.741120000,-73.976860000,10016
179670,40.720190000,-73.982170000,10002
179741,40.721330000,-73.996660000,10012
180507,40.757440000,-73.921630000,11103
180792,40.756950000,-73.920200000,11103
181972,40.829600000,-73.946510000,10031
182069,40.790560000,-73.946800000,10029
182095,40.736310000,-73.999770000,10011
182177,40.864660000,-73.857090000,10469
182649,40.713120000,-73.961990000,11211
185266,40.712970000,-73.943360000,11211
187488,40.737120000,-74.001660000,10014
187566,40.692420000,-73.950970000,11206
187986,40.738620000,-73.997580000,10011
188146,40.715800000,-73.958030000,11211
188661,40.682620000,-73.972990000,11217
188674,40.732170000,-73.988010000,10003
189135,40.763110000,-73.993880000,10036
189181,40.746950000,-74.004540000,10011
189732,40.674970000,-73.873050000,11208
189787,40.667880000,-73.948130000,11225
190267,40.766840000,-73.959440000,10021
190542,40.689670000,-73.954450000,11205
190968,40.679460000,-73.965010000,11238
190974,40.669440000,-73.980830000,11215
191075,40.725660000,-73.977480000,10009
193105,40.770900000,-73.991810000,10019
193333,40.719430000,-73.959580000,11211
193393,40.742490000,-73.924660000,11104
193853,40.740330000,-74.000240000,10011
194154,40.796900000,-73.961280000,10025
195123,40.834030000,-73.945530000,10032
195233,40.655130000,-73.956410000,11226
195240,40.655890000,-73.955390000,11226
195578,40.702750000,-73.945010000,11206
195971,40.688970000,-73.935690000,11221
195989,40.676170000,-73.981360000,11215
196010,40.675950000,-73.980530000,11215
197155,40.764150000,-73.990670000,10019
197753,40.831270000,-73.947180000,10031
197942,40.684970000,-73.955920000,11216
199195,40.829220000,-73.941740000,10031
199312,40.711370000,-73.943620000,11211
200645,40.767390000,-73.955700000,10021
200955,40.730890000,-73.981950000,10009
201992,40.675500000,-73.978590000,11215
202273,40.688120000,-73.949340000,11216
203901,40.769400000,-73.957200000,10021
204065,40.686340000,-73.961610000,11238
204833,40.709300000,-73.949700000,11206
204959,40.713000000,-73.997520000,10038
205043,40.758950000,-73.988300000,10036
205485,40.681860000,-73.941130000,11216
205735,40.683640000,-73.910760000,11207
205867,40.718930000,-73.942800000,11211
206071,40.828020000,-73.920390000,10451
206316,40.687650000,-73.970730000,11205
206772,40.714130000,-73.965960000,11211
206957,40.584220000,-73.940790000,11235
208148,40.719730000,-73.955820000,11211
208889,40.690250000,-73.933230000,11221
209310,40.738260000,-73.924580000,11104
211078,40.730490000,-73.961150000,11222
211974,40.729560000,-73.979030000,10009
212109,40.738540000,-74.008210000,10014
212178,40.758770000,-73.988630000,10036
212544,40.676880000,-73.985900000,11215
213272,40.700510000,-73.922040000,11237
213330,40.717120000,-73.988980000,10002
214917,40.607420000,-74.143880000,10314
215560,40.687410000,-73.957410000,11238
215784,40.756270000,-73.921100000,11101
215907,40.798160000,-73.961900000,10025
217580,40.619270000,-74.030700000,11209
218358,40.807800000,-73.952080000,10027
219066,40.619220000,-73.993990000,11204
219482,40.682750000,-73.961480000,11238
219793,40.718130000,-73.984160000,10002
219818,40.718920000,-73.984010000,10002
219922,40.816000000,-73.955450000,10027
220351,40.827480000,-73.951530000,10031
220563,40.686340000,-73.950880000,11216
220946,40.722290000,-73.979010000,10009
221043,40.729560000,-73.992870000,10003
221097,40.725950000,-73.952980000,11222
221618,40.711930000,-74.008170000,10007
222054,40.680120000,-73.978470000,11217
222304,40.742330000,-73.998650000,10011
223930,40.674240000,-73.966650000,11238
224004,40.804860000,-73.952980000,10026
224006,40.803070000,-73.950480000,10026
224510,40.686530000,-73.985620000,11217
225297,40.742670000,-73.985690000,10010
225306,40.687490000,-73.954940000,11216
225887,40.686450000,-73.975380000,11217
225926,40.689990000,-73.967110000,11205
225976,40.610770000,-74.068240000,10305
226021,40.711260000,-73.945760000,11211
227715,40.678550000,-73.949490000,11216
227735,40.724160000,-73.985300000,10009
228317,40.685160000,-73.925210000,11233
228496,40.735070000,-74.000480000,10014
228517,40.716110000,-73.998280000,10013
228925,40.679640000,-73.939460000,11213
228979,40.761890000,-73.990000000,10036
229367,40.726450000,-73.980350000,10009
229874,40.662930000,-73.998330000,11232
230321,40.690460000,-73.951670000,11205
230854,40.830010000,-73.921580000,10452
230877,40.792390000,-73.945350000,10029
230956,40.727090000,-73.982740000,10009
231414,40.725990000,-74.001680000,10012
232612,40.683090000,-73.942190000,11216
232618,40.794420000,-73.934330000,10029
233189,40.761660000,-73.996750000,10036
233638,40.701630000,-73.908670000,11385
233662,40.755750000,-73.968420000,10022
234184,40.809030000,-73.941970000,10027
234870,40.745810000,-73.952950000,11101
235552,40.664140000,-73.985740000,11215
235651,40.740000000,-74.003810000,10014
235951,40.753480000,-73.970650000,10017
235960,40.720660000,-73.985060000,10002
236671,40.717460000,-73.954970000,11211
236788,40.702570000,-73.984700000,11201
236806,40.722640000,-73.983700000,10009
237127,40.738330000,-73.981860000,10010
237210,40.732680000,-73.992550000,10003
239055,40.718920000,-73.996280000,10013
239733,40.776790000,-73.916870000,11105
239766,40.716930000,-73.989480000,10002
239826,40.736850000,-73.983590000,10010
239883,40.685010000,-73.970190000,11238
239899,40.660680000,-73.960030000,11225
240800,40.677220000,-73.965420000,11238
241140,40.689750000,-73.967030000,11205
241159,40.692210000,-73.958660000,11205
241862,40.729690000,-74.006350000,10014
242532,40.689300000,-73.966020000,11205
242643,40.708320000,-73.941570000,11206
243229,40.680160000,-73.948780000,11216
243708,40.708750000,-73.955080000,11211
245504,40.858880000,-73.928860000,10040
245544,40.867900000,-73.900230000,10468
245574,40.688900000,-73.953830000,11216
245607,40.751270000,-73.996370000,10199
246134,40.676070000,-73.944210000,11216
246351,40.738340000,-73.982300000,10010
246916,40.734700000,-73.880660000,11373
246938,40.718760000,-73.988510000,10002
248865,40.737870000,-73.953850000,11222
248871,40.730660000,-74.002870000,10014
249414,40.732910000,-74.000590000,10014
249618,40.850990000,-73.928220000,10033
249867,40.687070000,-73.919180000,11221
250259,40.718400000,-73.960190000,11211
250311,40.674950000,-73.955630000,11216
250323,40.715820000,-73.999020000,10013
250536,40.810680000,-73.942880000,10037
250537,40.811220000,-73.942790000,10037
250801,40.731290000,-73.999440000,10011
251262,40.716280000,-73.957370000,11211
251277,40.785580000,-73.972600000,10024
252076,40.714600000,-73.991000000,10002
252607,40.794930000,-73.944620000,10029
253332,40.662300000,-73.990490000,11215
253466,40.736930000,-73.952840000,11222
253471,40.736410000,-73.953300000,11222
253475,40.737940000,-73.952540000,11222
253548,40.581470000,-73.967260000,11235
253590,40.797710000,-73.963230000,10025
253623,40.815120000,-73.946920000,10030
253800,40.737300000,-73.953230000,11222
253803,40.737080000,-73.952710000,11222
253806,40.736520000,-73.952360000,11222
253811,40.736930000,-73.953160000,11222
253815,40.737840000,-73.953240000,11222
253828,40.736740000,-73.952470000,11222
253839,40.737830000,-73.952590000,11222
253842,40.737140000,-73.952960000,11222
253846,40.737310000,-73.954500000,11222
254131,40.749650000,-73.893440000,11372
254168,40.737930000,-73.953160000,11222
254409,40.681970000,-73.965490000,11238
255024,40.702710000,-73.915660000,11237
255476,40.711600000,-73.952900000,11211
255601,40.692410000,-73.948850000,11206
255957,40.720040000,-73.994240000,10013
256078,40.745110000,-73.923980000,11104
256328,40.745990000,-74.002530000,10011
256369,40.689460000,-73.993850000,11201
257097,40.682260000,-73.954730000,11216
257568,40.678550000,-73.889600000,11207
257787,40.714080000,-73.948900000,11211
258284,40.686180000,-73.961440000,11238
258397,40.673790000,-73.984540000,11215
258686,40.705540000,-73.766370000,11412
258688,40.740310000,-74.005320000,10014
258690,40.746180000,-74.003920000,10011
258740,40.818720000,-73.945670000,10030
258838,40.592510000,-74.064790000,10305
258876,40.591010000,-74.066850000,10305
259946,40.592620000,-74.066590000,10305
260451,40.691420000,-73.972030000,11205
260765,40.769280000,-73.950210000,10162
261194,40.683380000,-73.952890000,11216
261259,40.729530000,-74.004620000,10014
261344,40.705230000,-74.013450000,10004
261674,40.740250000,-74.001610000,10011
261781,40.733780000,-74.004290000,10014
262343,40.720870000,-73.990220000,10002
262405,40.644680000,-73.942190000,11203
262478,40.719300000,-73.989660000,10002
262583,40.733120000,-74.004200000,10014
263005,40.697780000,-73.976760000,11205
263190,40.725340000,-73.985910000,10009
263232,40.821510000,-73.945160000,10030
263502,40.720590000,-73.956700000,11211
263776,40.745580000,-73.923240000,11104
263888,40.794330000,-73.976500000,10025
264323,40.810550000,-73.955490000,10027
265036,40.671100000,-73.952310000,11216
265064,40.679620000,-73.889280000,11207
265145,40.762170000,-73.984110000,10019
265506,40.761280000,-73.964630000,10022
265831,40.723130000,-73.994380000,10012
265912,40.717700000,-73.955760000,11211
266146,40.784480000,-73.972890000,10024
266155,40.783040000,-73.974470000,10024
266351,40.687370000,-73.971250000,11238
266437,40.741390000,-74.000500000,10011
266449,40.719920000,-73.987730000,10002
266756,40.719050000,-73.996770000,10013
267376,40.707410000,-74.001020000,10038
267435,40.733490000,-73.860090000,11374
267535,40.895570000,-73.844700000,10466
267652,40.642770000,-73.972960000,11218
267708,40.791110000,-73.944660000,10029
268392,40.799510000,-73.952570000,10026
268481,40.716470000,-73.939740000,11211
268868,40.751140000,-74.001950000,10001
269283,40.664310000,-73.932160000,11213
269889,40.745790000,-73.950120000,11101
270139,40.702780000,-73.926730000,11237
270231,40.744090000,-73.911220000,11377
270315,40.688120000,-73.932540000,11221
270345,40.724540000,-73.991510000,10003
270680,40.710730000,-73.962070000,11211
270681,40.710280000,-73.961280000,11211
271083,40.657720000,-73.961310000,11225
271128,40.688840000,-73.950590000,11216
271130,40.686500000,-73.953720000,11216
271694,40.752820000,-73.973150000,10017
271950,40.763730000,-73.968970000,10065
271954,40.733880000,-73.994520000,10003
272026,40.857740000,-73.929010000,10040
272044,40.722570000,-73.984650000,10009
272427,40.727230000,-73.957280000,11222
272706,40.691350000,-73.973210000,11205
272738,40.705130000,-73.955050000,11211
273190,40.733010000,-74.002680000,10014
273256,40.797930000,-73.936120000,10035
274062,40.802850000,-73.951660000,10026
274329,40.706420000,-73.916650000,11385
274376,40.681560000,-73.965370000,11238
274743,40.773680000,-73.951980000,10028
275976,40.686310000,-73.937020000,11221
276216,40.659920000,-73.990420000,11215
276317,40.678470000,-73.970380000,11238
276482,40.813710000,-73.955850000,10027
277207,40.728680000,-73.958350000,11222
277370,40.731680000,-73.986620000,10003
277883,40.656890000,-73.953300000,11225
278090,40.792800000,-73.939670000,10029
278145,40.771170000,-73.919050000,11102
278631,40.737290000,-74.008070000,10014
278876,40.669840000,-73.951410000,11225
279093,40.829770000,-73.940710000,10032
279857,40.684920000,-73.954890000,11216
279969,40.682550000,-73.919570000,11233
280315,40.673920000,-73.946620000,11213
281521,40.738790000,-74.004250000,10014
281756,40.733210000,-73.955870000,11222
281851,40.806710000,-73.950820000,10027
282341,40.643300000,-73.973860000,11218
282443,40.716010000,-73.991230000,10002
282514,40.681060000,-73.929200000,11233
282863,40.681310000,-73.988790000,11217
282977,40.672640000,-73.981360000,11215
283072,40.678890000,-73.864040000,11208
283090,40.724100000,-73.978990000,10009
283184,40.707660000,-73.951910000,11211
283272,40.714220000,-73.948400000,11211
283550,40.760010000,-73.991330000,10036
284208,40.664410000,-73.979740000,11215
284855,40.733620000,-74.009230000,10014
285442,40.731190000,-73.988190000,10003
285492,40.744940000,-73.999800000,10011
285716,40.696570000,-73.912900000,11237
286662,40.671060000,-73.954630000,11216
286838,40.807480000,-73.955890000,10027
287397,40.689910000,-73.931790000,11221
287408,40.761470000,-73.991520000,10036
287417,40.681740000,-73.919210000,11233
287421,40.685380000,-74.000560000,11231
287481,40.708390000,-73.942890000,11206
